1709750778035131,2900108556
1709750797040096,2900108557
1709750808258471,2900108558
1709750822166940,2900108559
1709750831875903,2900108560
1709750858451877,2900108561
1709750864002730,2900108562
1709750887150854,2900108563
1709750895931394,2900108564
1709750903408682,2900108565
1709750913195816,2900108566
1709750920584093,2900108567
1709750929421958,2900108568
1709750938328681,2900108569
1709750953583350,2900108570
1709750946534007,2900108571
1709750958070247,2900108572
1709750964043683,2900108573
1709750969482043,2900108574
1709750978643296,2900108575
1709750986527424,2900108576
1709750995987361,2900108577
1709751004708384,2900108578
1709751011038403,2900108579
1709751015822976,2900108580
1709751029588837,2900108581
1709751029859733,2900108582
1709751038034419,2900108583
1709751042553503,2900108584
1709751050806496,2900108585
1709751061555439,2900108586
1709751065111312,2900108587
1709751071767057,2900108588
1709751086708898,2900108589
1709751089798326,2900108590
1709751097536247,2900108591
1709751103740940,2900108592
1709751110518727,2900108593
1709751116957044,2900108594
1709751125171454,2900108595
1709751141506816,2900108596
1709751144043411,2900108597
1709751148901838,2900108598
1709751159176239,2900108599
1709751163645989,2900108600
1709751173847997,2900108601
1709751192333250,2900108603
1709751185662350,2900108604
1709751200407856,2900108605
1709751206891897,2900108606
1709751221532658,2900108607
1709751224424044,2900108608
1709751229610340,2900108609
1709751238572531,2900108610
1709751244491924,2900108611
1709751252538947,2900108612
1709751258133255,2900108613
1709751266764158,2900108614
1709751274576800,2900108615
1709751280325713,2900108616
1709751287351589,2900108617
1709751294622550,2900108618
1709751301222469,2900108619
1709751306702747,2900108620
1709751320111461,2900108621
1709751328423652,2900108622
1709751333991719,2900108623
1709751339959645,2900108624
1709751344812649,2900108625
1709751353655012,2900108626
1709751363177775,2900108627
1709751370126963,2900108628
1709751373331719,2900108629
1709751382192748,2900108630
1709751391025350,2900108631
1709751399318369,2900108632
1709751403315153,2900108633
1709751412039216,2900108634
1709751417864725,2900108635
1709751434282091,2900108636
1709751436623367,2900108637
1709751447498601,2900108638
1709751453916058,2900108639
1709751464016625,2900108640
1709751466738010,2900108641
1709751474644085,2900108642
1709751483844718,2900108643
1709751490432390,2900108644
1709751497706523,2900108645
1709751506310143,2900108646
1709751512812603,2900108647
1709751527419097,2900108648
1709751518148291,2900108649
1709751532921087,2900108650
1709751539907055,2900108651
1709751547783449,2900108652
1709751553653825,2900108653
1709751562837914,2900108654
1709751581463759,2900108655
1709751583944228,2900108656
1709751590807970,2900108657
1709751593984503,2900108658
1709751599539327,2900108659
1709751605069020,2900108660
1709751614133841,2900108661
1709751621309657,2900108662
1709751627659337,2900108663
1709751635649858,2900108664
1709751642462956,2900108665
1709751648398691,2900108666
1709751659714521,2900108667
1709751663462554,2900108668
1709751670421734,2900108669
1709751680777554,2900108670
1709751691983167,2900108671
1709751689105989,2900108672
1709751702741869,2900108673
1709751715972535,2900108674
1709751704933589,2900108675
1709751718506124,2900108676
1709751730008372,2900108677
1709751737307272,2900108678
1709751743152050,2900108679
1709751751404427,2900108680
1709751757702477,2900108681
1709751765558838,2900108682
1709751771801479,2900108683
1709751779607621,2900108684
1709751788082527,2900108685
1709751795705946,2900108686
1709751800701286,2900108687
1709751808713705,2900108688
1709751813965282,2900108689
1709751822868360,2900108690
1709751828714451,2900108691
1709751851149005,2900108692
1709751838419604,2900108693
1709751856389945,2900108694
1709751859768400,2900108695
1709751866421373,2900108696
1709751873742407,2900108697
1709751880350061,2900108698
1709751887502763,2900108699
1709751897257424,2900108700
1709751902625300,2900108701
1709751909835258,2900108702
1709751917934077,2900108703
1709751926605403,2900108704
1709751931713051,2900108705
1709751936391952,2900108706
1709751945723641,2900108707
1709751952361095,2900108708
1709751960201879,2900108709
1709751966672487,2900108710
1709751971111117,2900108711
1709751980343685,2900108712
1709751989481676,2900108713
1709751996371977,2900108714
1709752006492530,2900108715
1709752009688092,2900108716
1709752015940560,2900108717
1709752030087348,2900108718
1709752025771211,2900108719
1709752036736070,2900108720
1709752050377744,2900108721
1709752050797313,2900108722
1709752058020015,2900108723
1709752066593037,2900108724
1709752073185926,2900108725
1709752083535565,2900108726
1709752090173087,2900108727
1709752094226170,2900108728
1709752104140072,2900108729
1709752118568375,2900108730
1709752111419998,2900108731
1709752128264510,2900108732
1709752134512597,2900108733
1709752138049604,2900108734
1709752150546644,2900108735
1709752154794422,2900108736
1709752161202666,2900108737
1709752167986148,2900108738
1709752177591615,2900108739
1709752183618311,2900108740
1709752189510900,2900108741
1709752195988348,2900108742
1709752211360720,2900108743
1709752207209352,2900108744
1709752218209227,2900108745
1709752229419526,2900108746
1709752232178507,2900108747
1709752246829889,2900108748
1709752240614071,2900108749
1709752255351015,2900108750
1709752263345991,2900108751
1709752269656565,2900108752
1709752292967922,2900108753
1709752276586367,2900108754
1709752282495272,2900108755
1709752296088519,2900108756
1709752303181729,2900108757
1709752311547739,2900108758
1709752316160363,2900108759
1709752333696357,2900108760
1709752348230788,2900108761
1709752341665931,2900108762
1709752355632132,2900108763
1709752368519706,2900108764
1709752367824586,2900108765
1709752377569486,2900108766
1709752383114590,2900108767
1709752392468706,2900108768
1709752399191491,2900108769
1709752405728146,2900108770
1709752412754382,2900108771
1709752417701156,2900108772
1709752426844096,2900108773
1709752438008508,2900108774
1709752443599913,2900108775
1709752454617315,2900108776
1709752462161843,2900108777
1709752472634557,2900108778
1709750797040096,2900108779
